D 18:21:40.7482750 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 18:21:40.7517650 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=13 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7518250 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7518720 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7519140 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=13
D 18:21:40.7519850 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=14 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7520660 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7521110 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7521820 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=14
D 18:21:40.7522540 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=15 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7523080 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7523510 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7523930 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=15
D 18:21:40.7524720 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=16 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7525300 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7525780 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7526240 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=16
D 18:21:40.7526980 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=17 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7530180 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7537390 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7541470 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=17
D 18:21:40.7542210 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=18 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7542770 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7543250 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7543690 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=18
D 18:21:40.7544390 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=19 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7544970 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7545600 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7546060 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=19
D 18:21:40.7546730 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=20 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7547320 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7547790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7548210 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=20
D 18:21:40.7548920 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=21 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7549460 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7549910 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7550330 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=21
D 18:21:40.7551010 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=22 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7551590 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7552050 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7552480 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=22
D 18:21:40.7553330 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=23 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7553930 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7554360 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7555260 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=23
D 18:21:40.7556260 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=24 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7556840 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7557290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7557720 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=24
D 18:21:40.7558510 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Leader of the Pack id=25 zone=SETASIDE zonePos=0 cardId=EX1_160b player=1] CardID=EX1_160b
D 18:21:40.7559090 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 18:21:40.7559550 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7559960 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=25
D 18:21:40.7560520 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 18:21:40.7561030 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 18:21:40.7561490 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=24
D 18:21:40.7561920 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=24
D 18:21:40.7562510 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Summon a Panther id=26 zone=SETASIDE zonePos=0 cardId=EX1_160a player=1] CardID=EX1_160a
D 18:21:40.7563060 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 18:21:40.7563490 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7563890 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=26
D 18:21:40.7564400 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 18:21:40.7564890 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 18:21:40.7565320 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=24
D 18:21:40.7565740 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=24
D 18:21:40.7566410 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=27 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7566990 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7567430 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7567850 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=27
D 18:21:40.7568530 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=28 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7569090 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7569530 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7569950 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=28
D 18:21:40.7570630 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=29 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7571210 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7571630 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7572040 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=29
D 18:21:40.7572680 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=30 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7573720 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7574230 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7574650 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=30
D 18:21:40.7575340 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=31 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7575920 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7576340 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7576800 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=31
D 18:21:40.7577620 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=32 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7578190 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7578610 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7579020 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=32
D 18:21:40.7579650 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=33 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7580180 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7580600 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7581010 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=33
D 18:21:40.7581710 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=34 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7582240 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7582650 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7583070 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=34
D 18:21:40.7583710 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=35 zone=DECK zonePos=0 cardId= player=1] CardID=
D 18:21:40.7584250 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7584670 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 18:21:40.7585110 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=35
D 18:21:40.7585780 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=36 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7586300 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7586730 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7587190 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=36
D 18:21:40.7588150 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=37 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7588730 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7589160 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7589580 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=37
D 18:21:40.7590240 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=38 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7590780 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7591200 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7591610 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=38
D 18:21:40.7592280 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=39 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7592830 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7593290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7593730 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=39
D 18:21:40.7594380 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=40 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7594900 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7595320 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7595800 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=40
D 18:21:40.7596470 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=41 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7597010 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7597440 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7598030 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=41
D 18:21:40.7598760 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=42 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7599290 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7599720 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7600120 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=42
D 18:21:40.7600770 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=43 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7601330 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7601780 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7602190 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=43
D 18:21:40.7602840 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=44 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7603380 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7603800 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7604220 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=44
D 18:21:40.7604840 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=45 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7605400 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7605850 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7606280 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=45
D 18:21:40.7606960 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=46 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7607520 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7607970 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7608390 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=46
D 18:21:40.7609060 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=47 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7609620 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7610120 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7610550 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=47
D 18:21:40.7611690 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=48 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7612280 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7613160 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7613620 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=48
D 18:21:40.7614280 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=49 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7614820 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7615270 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7615700 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=49
D 18:21:40.7616360 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=50 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7616910 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7617330 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7617740 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=50
D 18:21:40.7618370 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=51 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7618920 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7619650 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7620070 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=51
D 18:21:40.7620740 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=52 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7621740 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7622210 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7622620 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=52
D 18:21:40.7623300 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=53 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7623850 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7624300 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7624720 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=53
D 18:21:40.7625410 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=54 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7625970 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7626390 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7626790 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=54
D 18:21:40.7627900 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=55 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7628420 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 18:21:40.7628870 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 18:21:40.7629350 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=55
D 18:21:40.7630280 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=56 zone=DECK zonePos=0 cardId= player=2] CardID=
D 18:21:40.7630800 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
