D 10:24:47.2819610 ================== Begin Spectating 1st player ==================
D 10:24:48.3866400 GameState.DebugPrintPowerList() - Count=66
D 10:24:48.3880710 GameState.DebugPrintPower() - CREATE_GAME
D 10:24:48.3884520 GameState.DebugPrintPower() -     GameEntity EntityID=1
D 10:24:48.4074540 GameState.DebugPrintPower() -         tag=NUM_CARDS_DRAWN_THIS_TURN value=1
D 10:24:48.4080360 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=4 CardID=HERO_04
D 10:24:48.4084600 GameState.DebugPrintPower() -     tag=HEALTH value=30
D 10:24:48.4088390 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 10:24:48.4092110 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4095820 GameState.DebugPrintPower() -     tag=ENTITY_ID value=4
D 10:24:48.4100680 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 10:24:48.4104450 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO
D 10:24:48.4108300 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 10:24:48.4111930 GameState.DebugPrintPower() -     tag=NUM_TURNS_IN_PLAY value=1
D 10:24:48.4115930 GameState.DebugPrintPower() -     tag=SHOWN_HERO_POWER value=472
D 10:24:48.4120310 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=5 CardID=CS2_101
D 10:24:48.4124180 GameState.DebugPrintPower() -     tag=COST value=2
D 10:24:48.4127660 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 10:24:48.4131190 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4134870 GameState.DebugPrintPower() -     tag=ENTITY_ID value=5
D 10:24:48.4138490 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 10:24:48.4142340 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO_POWER
D 10:24:48.4146330 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 10:24:48.4149970 GameState.DebugPrintPower() -     tag=NUM_TURNS_IN_PLAY value=1
D 10:24:48.4153630 GameState.DebugPrintPower() -     tag=CREATOR value=4
D 10:24:48.4157210 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=6 CardID=
D 10:24:48.4163490 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4167170 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4170780 GameState.DebugPrintPower() -     tag=ENTITY_ID value=6
D 10:24:48.4174320 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4177910 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4181450 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4184940 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=7 CardID=
D 10:24:48.4188690 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4192360 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4196200 GameState.DebugPrintPower() -     tag=ENTITY_ID value=7
D 10:24:48.4199940 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4203490 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4207060 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4210570 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=8 CardID=
D 10:24:48.4214250 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4217820 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4221710 GameState.DebugPrintPower() -     tag=ENTITY_ID value=8
D 10:24:48.4225340 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4228960 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4232500 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4236010 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=9 CardID=CS2_188
D 10:24:48.4239780 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 10:24:48.4243260 GameState.DebugPrintPower() -     tag=ATK value=2
D 10:24:48.4246750 GameState.DebugPrintPower() -     tag=COST value=1
D 10:24:48.4250460 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 10:24:48.4254140 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4257880 GameState.DebugPrintPower() -     tag=ENTITY_ID value=9
D 10:24:48.4261780 GameState.DebugPrintPower() -     tag=FACTION value=ALLIANCE
D 10:24:48.4265650 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 10:24:48.4269350 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 10:24:48.4273140 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 10:24:48.4276930 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=6
D 10:24:48.4280620 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=10 CardID=
D 10:24:48.4284300 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4287850 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4291530 GameState.DebugPrintPower() -     tag=ENTITY_ID value=10
D 10:24:48.4295240 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4299080 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4302790 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4306450 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=11 CardID=
D 10:24:48.4310450 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4314410 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4318150 GameState.DebugPrintPower() -     tag=ENTITY_ID value=11
D 10:24:48.4321660 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4326870 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4330700 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4334360 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=12 CardID=
D 10:24:48.4338190 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4341800 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4345460 GameState.DebugPrintPower() -     tag=ENTITY_ID value=12
D 10:24:48.4349150 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4352990 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4356620 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4360350 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=13 CardID=
D 10:24:48.4364150 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4367740 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4372650 GameState.DebugPrintPower() -     tag=ENTITY_ID value=13
D 10:24:48.4376500 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4380300 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4384480 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4388190 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=14 CardID=GVG_058
D 10:24:48.4392390 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 10:24:48.4396240 GameState.DebugPrintPower() -     tag=ATK value=2
D 10:24:48.4399930 GameState.DebugPrintPower() -     tag=COST value=2
D 10:24:48.4403610 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 10:24:48.4407200 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4412540 GameState.DebugPrintPower() -     tag=ENTITY_ID value=14
D 10:24:48.4420410 GameState.DebugPrintPower() -     tag=DIVINE_SHIELD value=1
D 10:24:48.4424130 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 10:24:48.4428000 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 10:24:48.4431720 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=1
D 10:24:48.4435320 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=15 CardID=
D 10:24:48.4439160 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4442980 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4447010 GameState.DebugPrintPower() -     tag=ENTITY_ID value=15
D 10:24:48.4451080 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4454750 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4458380 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4462020 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=16 CardID=
D 10:24:48.4466150 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4469870 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4473430 GameState.DebugPrintPower() -     tag=ENTITY_ID value=16
D 10:24:48.4477040 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4480730 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4484270 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4487840 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=17 CardID=
D 10:24:48.4491560 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4495200 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4581930 GameState.DebugPrintPower() -     tag=ENTITY_ID value=17
D 10:24:48.4586390 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4590140 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4593770 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4597520 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=18 CardID=
D 10:24:48.4601290 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4604850 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4608430 GameState.DebugPrintPower() -     tag=ENTITY_ID value=18
D 10:24:48.4611960 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4615530 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4619200 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4622680 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=19 CardID=GVG_058
D 10:24:48.4626490 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 10:24:48.4629970 GameState.DebugPrintPower() -     tag=ATK value=2
D 10:24:48.4633370 GameState.DebugPrintPower() -     tag=COST value=2
D 10:24:48.4636800 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 10:24:48.4640250 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4643770 GameState.DebugPrintPower() -     tag=ENTITY_ID value=19
D 10:24:48.4647270 GameState.DebugPrintPower() -     tag=DIVINE_SHIELD value=1
D 10:24:48.4650840 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 10:24:48.4654480 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 10:24:48.4658050 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=3
D 10:24:48.4661780 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=20 CardID=
D 10:24:48.4665440 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4668900 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4672430 GameState.DebugPrintPower() -     tag=ENTITY_ID value=20
D 10:24:48.4675980 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4680420 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4684020 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4687500 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=21 CardID=
D 10:24:48.4691640 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4695450 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4699280 GameState.DebugPrintPower() -     tag=ENTITY_ID value=21
D 10:24:48.4702890 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4706550 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4710130 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4713610 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=22 CardID=
D 10:24:48.4717280 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4720730 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4724340 GameState.DebugPrintPower() -     tag=ENTITY_ID value=22
D 10:24:48.4727960 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4731610 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4735280 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4738950 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=23 CardID=
D 10:24:48.4742800 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4746480 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4750090 GameState.DebugPrintPower() -     tag=ENTITY_ID value=23
D 10:24:48.4753670 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4757520 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4761420 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4765210 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=24 CardID=
D 10:24:48.4769180 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4772730 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4776780 GameState.DebugPrintPower() -     tag=ENTITY_ID value=24
D 10:24:48.4780660 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4784470 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4788070 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4791660 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=25 CardID=
D 10:24:48.4795470 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4799030 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4802750 GameState.DebugPrintPower() -     tag=ENTITY_ID value=25
D 10:24:48.4806440 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4810160 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4813810 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4817270 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=26 CardID=
D 10:24:48.4821270 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4824880 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4828650 GameState.DebugPrintPower() -     tag=ENTITY_ID value=26
D 10:24:48.4832540 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4836450 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4840290 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4844040 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=27 CardID=
D 10:24:48.4848050 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4851830 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4855640 GameState.DebugPrintPower() -     tag=ENTITY_ID value=27
D 10:24:48.4859340 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4863120 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4866690 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4870260 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=28 CardID=CS2_093
D 10:24:48.4874210 GameState.DebugPrintPower() -     tag=PREMIUM value=1
D 10:24:48.4877740 GameState.DebugPrintPower() -     tag=COST value=4
D 10:24:48.4881300 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 10:24:48.4884860 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4888390 GameState.DebugPrintPower() -     tag=ENTITY_ID value=28
D 10:24:48.4891960 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 10:24:48.4895580 GameState.DebugPrintPower() -     tag=CARDTYPE value=ABILITY
D 10:24:48.4899190 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 10:24:48.4902720 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=4
D 10:24:48.4906260 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=29 CardID=
D 10:24:48.4910510 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4914140 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4917670 GameState.DebugPrintPower() -     tag=ENTITY_ID value=29
D 10:24:48.4921200 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4924790 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4928310 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4931790 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=30 CardID=
D 10:24:48.4935480 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4938940 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4942470 GameState.DebugPrintPower() -     tag=ENTITY_ID value=30
D 10:24:48.4945990 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4949610 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4953250 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4956860 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=31 CardID=
D 10:24:48.4960680 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4964170 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4967730 GameState.DebugPrintPower() -     tag=ENTITY_ID value=31
D 10:24:48.4971240 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4974810 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.4978320 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.4981780 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=32 CardID=
D 10:24:48.4985440 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.4988940 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.4992520 GameState.DebugPrintPower() -     tag=ENTITY_ID value=32
D 10:24:48.4996060 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.4999700 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.5003230 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.5006700 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=33 CardID=
D 10:24:48.5010340 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.5013960 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.5017600 GameState.DebugPrintPower() -     tag=ENTITY_ID value=33
D 10:24:48.5021470 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.5025350 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.5029040 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.5032620 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=34 CardID=NEW1_019
D 10:24:48.5036510 GameState.DebugPrintPower() -     tag=TRIGGER_VISUAL value=1
D 10:24:48.5040130 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 10:24:48.5043650 GameState.DebugPrintPower() -     tag=ATK value=3
D 10:24:48.5047100 GameState.DebugPrintPower() -     tag=COST value=2
D 10:24:48.5050610 GameState.DebugPrintPower() -     tag=ZONE value=HAND
D 10:24:48.5054120 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.5057710 GameState.DebugPrintPower() -     tag=ENTITY_ID value=34
D 10:24:48.5061480 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 10:24:48.5065130 GameState.DebugPrintPower() -     tag=RARITY value=RARE
D 10:24:48.5068640 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=2
D 10:24:48.5072190 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=35 CardID=
D 10:24:48.5075890 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.5079520 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 10:24:48.5083070 GameState.DebugPrintPower() -     tag=ENTITY_ID value=35
D 10:24:48.5086850 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.5090730 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.5094710 GameState.DebugPrintPower() -     tag=REVEALED value=0
D 10:24:48.5098430 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=36 CardID=HERO_01
D 10:24:48.5102280 GameState.DebugPrintPower() -     tag=HEALTH value=30
D 10:24:48.5106090 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 10:24:48.5109710 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 10:24:48.5113300 GameState.DebugPrintPower() -     tag=ENTITY_ID value=36
D 10:24:48.5116860 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 10:24:48.5120490 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO
D 10:24:48.5124150 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 10:24:48.5127740 GameState.DebugPrintPower() -     tag=NUM_TURNS_IN_PLAY value=1
D 10:24:48.5131360 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=37 CardID=CS2_102
D 10:24:48.5135150 GameState.DebugPrintPower() -     tag=COST value=2
D 10:24:48.5138840 GameState.DebugPrintPower() -     tag=ZONE value=PLAY
D 10:24:48.5143040 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 10:24:48.5146730 GameState.DebugPrintPower() -     tag=ENTITY_ID value=37
D 10:24:48.5150380 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 10:24:48.5153950 GameState.DebugPrintPower() -     tag=CARDTYPE value=HERO_POWER
D 10:24:48.5157670 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 10:24:48.5161550 GameState.DebugPrintPower() -     tag=NUM_TURNS_IN_PLAY value=1
D 10:24:48.5165390 GameState.DebugPrintPower() -     tag=CREATOR value=36
D 10:24:48.5168940 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=38 CardID=
D 10:24:48.5172790 GameState.DebugPrintPower() -     tag=ZONE value=DECK
D 10:24:48.5176400 GameState.DebugPrintPower() -     tag=CONTROLLER value=2
D 10:24:48.5179970 GameState.DebugPrintPower() -     tag=ENTITY_ID value=38
D 10:24:48.5183520 GameState.DebugPrintPower() -     tag=ZONE_POSITION value=0
D 10:24:48.5187090 GameState.DebugPrintPower() -     tag=CANT_PLAY value=0
D 10:24:48.5190660 GameState.DebugPrintPower() -     tag=REVEALED value=0
