D 19:17:19.9143380 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 19:17:19.9189000 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9190050 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=6
D 19:17:19.9191500 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=7 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9192710 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9193790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9195120 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=7
D 19:17:19.9196570 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=8 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9197830 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9203510 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9204840 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=8
D 19:17:19.9206470 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=9 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9207760 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9208930 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9209990 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=9
D 19:17:19.9212030 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=10 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9214010 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9215160 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9216220 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=10
D 19:17:19.9217660 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=11 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9218930 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9220450 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9221600 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=11
D 19:17:19.9223030 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=12 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9224240 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9225370 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9226460 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=12
D 19:17:19.9227930 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=13 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9229180 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9230260 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9231300 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=13
D 19:17:19.9232780 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=14 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9234050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9235120 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9236180 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=14
D 19:17:19.9237580 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=15 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9238800 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9239860 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9240940 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=15
D 19:17:19.9242360 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=16 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9243650 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9245310 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9246370 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=16
D 19:17:19.9247810 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=17 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9249300 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9250390 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9251450 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=17
D 19:17:19.9252860 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=18 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9254110 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9255210 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9256290 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=18
D 19:17:19.9265360 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=19 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9266920 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9268050 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9269230 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=19
D 19:17:19.9270750 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=20 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9271970 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9273050 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9274100 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=20
D 19:17:19.9275630 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=21 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9276940 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9278100 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9279150 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=21
D 19:17:19.9281300 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=22 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9282590 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9283670 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9284800 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=22
D 19:17:19.9286650 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=23 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9288100 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9289420 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9290540 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=23
D 19:17:19.9292180 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=24 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9293510 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9294620 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9295670 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=24
D 19:17:19.9297200 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=25 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9298500 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9299640 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9300710 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=25
D 19:17:19.9302130 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=26 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9303360 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9304430 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9305480 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=26
D 19:17:19.9307160 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=27 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9308390 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9309500 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9310580 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=27
D 19:17:19.9312670 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=28 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9314450 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9315590 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9316640 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=28
D 19:17:19.9318060 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=29 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9319270 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9320350 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9321910 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=29
D 19:17:19.9323360 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=30 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9324690 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9325900 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9326960 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=30
D 19:17:19.9328360 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=31 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9329570 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9330650 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9331690 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=31
D 19:17:19.9333140 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=32 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9334630 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9335720 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9336760 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=32
D 19:17:19.9338280 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=33 zone=DECK zonePos=0 cardId= player=1] CardID=
D 19:17:19.9339560 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9340710 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 19:17:19.9341830 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=33
D 19:17:19.9343270 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=34 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9344490 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9345570 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9347010 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=34
D 19:17:19.9348530 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=35 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9349770 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9350850 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9352020 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=35
D 19:17:19.9353480 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=36 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9354720 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9356100 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9357280 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=36
D 19:17:19.9358700 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=37 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9359970 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9361040 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9362100 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=37
D 19:17:19.9363650 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=38 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9364980 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9366080 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9371810 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=38
D 19:17:19.9373590 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=39 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9374920 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9376140 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9377240 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=39
D 19:17:19.9378770 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=40 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9380000 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9383080 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9384330 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=40
D 19:17:19.9385920 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=41 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9387200 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9388290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9389350 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=41
D 19:17:19.9390850 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=42 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9392150 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9393280 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9394390 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=42
D 19:17:19.9395890 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=43 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9397130 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9398210 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9399310 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=43
D 19:17:19.9400740 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=44 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9402000 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9403060 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9404110 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=44
D 19:17:19.9405520 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=45 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9406780 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9407870 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9408910 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=45
D 19:17:19.9410300 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=46 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9414210 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9415840 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9416940 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=46
D 19:17:19.9418400 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=47 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9419700 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9420780 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9422380 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=47
D 19:17:19.9423940 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=48 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9425220 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9426290 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9427350 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=48
D 19:17:19.9428770 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=49 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9430050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9431160 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9432210 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=49
D 19:17:19.9433650 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=50 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9434900 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9436000 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9437060 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=50
D 19:17:19.9438620 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=51 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9439860 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9440920 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9442090 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=51
D 19:17:19.9443560 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=52 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9444850 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9445970 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9447010 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=52
D 19:17:19.9448420 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=53 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9449630 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9450700 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9451750 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=53
D 19:17:19.9453220 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=54 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9454500 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9455630 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9456730 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=54
D 19:17:19.9458120 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=55 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9459330 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9460440 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9461830 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=55
D 19:17:19.9463330 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=56 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9464570 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 19:17:19.9465710 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 19:17:19.9466790 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=56
D 19:17:19.9468200 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [entityName=UNKNOWN ENTITY [cardType=INVALID] id=57 zone=DECK zonePos=0 cardId= player=2] CardID=
D 19:17:19.9469420 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
