D 01:24:57.5675070 GameState.DebugPrintPowerList() - Count=118
D 01:24:57.5812960 GameState.DebugPrintPower() - CREATE_GAME
D 01:24:57.5861690 GameState.DebugPrintPower() -     GameEntity EntityID=1
D 01:24:57.7222220 GameState.DebugPrintPower() -         tag=NUM_TURNS_LEFT value=1
D 01:24:57.7247460 GameState.DebugPrintPower() -         tag=NUM_CARDS_DRAWN_THIS_TURN value=3
D 01:24:57.7267500 GameState.DebugPrintPower() -     Player EntityID=3 PlayerID=2 GameAccountId=[hi=144115198130930503 lo=20562512]
D 01:24:57.7284630 GameState.DebugPrintPower() -         tag=TIMEOUT value=75
D 01:24:57.7297430 GameState.DebugPrintPower() -         tag=PLAYSTATE value=PLAYING
D 01:24:57.7318070 GameState.DebugPrintPower() -         tag=HERO_ENTITY value=66
D 01:24:57.7330440 GameState.DebugPrintPower() -         tag=MAXHANDSIZE value=10
D 01:24:57.7346670 GameState.DebugPrintPower() -         tag=STARTHANDSIZE value=4
D 01:24:57.7367520 GameState.DebugPrintPower() -         tag=PLAYER_ID value=2
D 01:24:57.7389350 GameState.DebugPrintPower() -         tag=TEAM_ID value=2
D 01:24:57.7408640 GameState.DebugPrintPower() -         tag=ZONE value=PLAY
D 01:24:57.7426440 GameState.DebugPrintPower() -         tag=CONTROLLER value=2
D 01:24:57.7439000 GameState.DebugPrintPower() -         tag=ENTITY_ID value=3
D 01:24:57.7449870 GameState.DebugPrintPower() -         tag=MAXRESOURCES value=10
D 01:24:57.7462680 GameState.DebugPrintPower() -         tag=CARDTYPE value=PLAYER
D 01:24:57.7472720 GameState.DebugPrintPower() -         tag=NUM_TURNS_LEFT value=1
D 01:24:57.7482500 GameState.DebugPrintPower() -         tag=NUM_CARDS_DRAWN_THIS_TURN value=4
D 01:24:57.7497740 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=4 CardID=CS2_120
D 01:24:57.7513250 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 01:24:57.7537400 GameState.DebugPrintPower() -     tag=ATK value=2
D 01:24:57.7560580 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:57.7584100 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.7600840 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.7615540 GameState.DebugPrintPower() -     tag=ENTITY_ID value=4
D 01:24:57.7630440 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.7645620 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.7657760 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=5 CardID=CS2_189
D 01:24:57.7668360 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 01:24:57.7683120 GameState.DebugPrintPower() -     tag=ATK value=1
D 01:24:57.7706440 GameState.DebugPrintPower() -     tag=COST value=1
D 01:24:57.7718940 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.7730210 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.7764570 GameState.DebugPrintPower() -     tag=ENTITY_ID value=5
D 01:24:57.7778080 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 01:24:57.7788190 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.7797430 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.7806290 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:57.7815040 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=6 CardID=CS2_005
D 01:24:57.7824290 GameState.DebugPrintPower() -     tag=COST value=1
D 01:24:57.7833750 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.7847020 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.7858610 GameState.DebugPrintPower() -     tag=ENTITY_ID value=6
D 01:24:57.7889000 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.7921150 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.7935160 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.7961790 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=7 CardID=CS2_007
D 01:24:57.7982030 GameState.DebugPrintPower() -     tag=COST value=3
D 01:24:57.7994070 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8007130 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8019070 GameState.DebugPrintPower() -     tag=ENTITY_ID value=7
D 01:24:57.8041340 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8054740 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.8067730 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8079640 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=8 CardID=CS2_005
D 01:24:57.8092110 GameState.DebugPrintPower() -     tag=COST value=1
D 01:24:57.8103690 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8115490 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8127520 GameState.DebugPrintPower() -     tag=ENTITY_ID value=8
D 01:24:57.8139540 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8152980 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.8165530 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8176680 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=9 CardID=CS2_200
D 01:24:57.8188710 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 01:24:57.8206810 GameState.DebugPrintPower() -     tag=ATK value=6
D 01:24:57.8218220 GameState.DebugPrintPower() -     tag=COST value=6
D 01:24:57.8230560 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8242540 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8254910 GameState.DebugPrintPower() -     tag=ENTITY_ID value=9
D 01:24:57.8270980 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.8283340 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8295240 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=10 CardID=CS2_200
D 01:24:57.8306020 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 01:24:57.8314020 GameState.DebugPrintPower() -     tag=ATK value=6
D 01:24:57.8322660 GameState.DebugPrintPower() -     tag=COST value=6
D 01:24:57.8333580 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8345340 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8354460 GameState.DebugPrintPower() -     tag=ENTITY_ID value=10
D 01:24:57.8362290 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.8380570 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8390840 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=11 CardID=CS2_007
D 01:24:57.8399620 GameState.DebugPrintPower() -     tag=COST value=3
D 01:24:57.8441500 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8452070 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8461790 GameState.DebugPrintPower() -     tag=ENTITY_ID value=11
D 01:24:57.8469250 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8477240 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.8484460 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8491500 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=12 CardID=CS2_119
D 01:24:57.8498950 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 01:24:57.8509590 GameState.DebugPrintPower() -     tag=ATK value=2
D 01:24:57.8520570 GameState.DebugPrintPower() -     tag=COST value=4
D 01:24:57.8544840 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8574440 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8583150 GameState.DebugPrintPower() -     tag=ENTITY_ID value=12
D 01:24:57.8590420 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.8598280 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8604970 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=13 CardID=CS2_127
D 01:24:57.8612690 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 01:24:57.8619550 GameState.DebugPrintPower() -     tag=ATK value=1
D 01:24:57.8627830 GameState.DebugPrintPower() -     tag=COST value=3
D 01:24:57.8638000 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8647920 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8657560 GameState.DebugPrintPower() -     tag=ENTITY_ID value=13
D 01:24:57.8666960 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 01:24:57.8678120 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 01:24:57.8686020 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.8694370 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.8705160 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=14 CardID=DS1_055
D 01:24:57.8714430 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.8721760 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:57.8730050 GameState.DebugPrintPower() -     tag=COST value=5
D 01:24:57.8749370 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8756660 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8764200 GameState.DebugPrintPower() -     tag=ENTITY_ID value=14
D 01:24:57.8770730 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8777270 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.8783760 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.8790320 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:57.8797190 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=15 CardID=CS2_009
D 01:24:57.8804310 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:57.8812050 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8819960 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8826680 GameState.DebugPrintPower() -     tag=ENTITY_ID value=15
D 01:24:57.8838610 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8848320 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.8856550 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8863480 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=16 CardID=CS2_013
D 01:24:57.8876100 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:57.8886930 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8898540 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8908430 GameState.DebugPrintPower() -     tag=ENTITY_ID value=16
D 01:24:57.8915680 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.8924520 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.8934350 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.8943940 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=17 CardID=CS2_120
D 01:24:57.8955540 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 01:24:57.8965710 GameState.DebugPrintPower() -     tag=ATK value=2
D 01:24:57.8974390 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:57.8982560 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.8991140 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.8999420 GameState.DebugPrintPower() -     tag=ENTITY_ID value=17
D 01:24:57.9009490 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9018140 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.9025360 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=18 CardID=CS2_201
D 01:24:57.9038460 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9049770 GameState.DebugPrintPower() -     tag=ATK value=9
D 01:24:57.9056960 GameState.DebugPrintPower() -     tag=COST value=7
D 01:24:57.9063550 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9070300 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9078430 GameState.DebugPrintPower() -     tag=ENTITY_ID value=18
D 01:24:57.9086270 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9093240 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9099780 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=19 CardID=EX1_169
D 01:24:57.9106490 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9112680 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9118980 GameState.DebugPrintPower() -     tag=ENTITY_ID value=19
D 01:24:57.9125540 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.9131690 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.9138430 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.9144560 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=20 CardID=CS2_201
D 01:24:57.9151080 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9159740 GameState.DebugPrintPower() -     tag=ATK value=9
D 01:24:57.9167060 GameState.DebugPrintPower() -     tag=COST value=7
D 01:24:57.9174420 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9181130 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9193010 GameState.DebugPrintPower() -     tag=ENTITY_ID value=20
D 01:24:57.9202820 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9212770 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9222520 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=21 CardID=CS2_119
D 01:24:57.9232790 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 01:24:57.9246650 GameState.DebugPrintPower() -     tag=ATK value=2
D 01:24:57.9257120 GameState.DebugPrintPower() -     tag=COST value=4
D 01:24:57.9266200 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9272260 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9460920 GameState.DebugPrintPower() -     tag=ENTITY_ID value=21
D 01:24:57.9469750 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9477580 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.9485460 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=22 CardID=CS2_189
D 01:24:57.9493760 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 01:24:57.9501180 GameState.DebugPrintPower() -     tag=ATK value=1
D 01:24:57.9510830 GameState.DebugPrintPower() -     tag=COST value=1
D 01:24:57.9519770 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9529680 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9538910 GameState.DebugPrintPower() -     tag=ENTITY_ID value=22
D 01:24:57.9547970 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 01:24:57.9557350 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9567990 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9577120 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:57.9586160 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=23 CardID=EX1_169
D 01:24:57.9593150 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9598870 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9604470 GameState.DebugPrintPower() -     tag=ENTITY_ID value=23
D 01:24:57.9610020 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.9616650 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:57.9624870 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:57.9630800 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=24 CardID=CS2_162
D 01:24:57.9637020 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9642860 GameState.DebugPrintPower() -     tag=ATK value=6
D 01:24:57.9648810 GameState.DebugPrintPower() -     tag=COST value=6
D 01:24:57.9654520 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9660110 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9665680 GameState.DebugPrintPower() -     tag=ENTITY_ID value=24
D 01:24:57.9676010 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 01:24:57.9684300 GameState.DebugPrintPower() -     tag=FACTION value=ALLIANCE
D 01:24:57.9693290 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9703180 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9712930 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=25 CardID=CS2_162
D 01:24:57.9725010 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9737150 GameState.DebugPrintPower() -     tag=ATK value=6
D 01:24:57.9746340 GameState.DebugPrintPower() -     tag=COST value=6
D 01:24:57.9756560 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9766040 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9775200 GameState.DebugPrintPower() -     tag=ENTITY_ID value=25
D 01:24:57.9785870 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 01:24:57.9791830 GameState.DebugPrintPower() -     tag=FACTION value=ALLIANCE
D 01:24:57.9797830 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9803270 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9808550 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=26 CardID=DS1_055
D 01:24:57.9814240 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9819610 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:57.9825390 GameState.DebugPrintPower() -     tag=COST value=5
D 01:24:57.9830670 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9840420 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9848000 GameState.DebugPrintPower() -     tag=ENTITY_ID value=26
D 01:24:57.9854080 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.9860070 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9865680 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9871200 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:57.9876780 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=27 CardID=CS2_182
D 01:24:57.9882580 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:57.9889490 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:57.9896350 GameState.DebugPrintPower() -     tag=COST value=4
D 01:24:57.9903840 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9911400 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9918740 GameState.DebugPrintPower() -     tag=ENTITY_ID value=27
D 01:24:57.9925650 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:57.9933180 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:57.9940510 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:57.9948830 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=28 CardID=EX1_593
D 01:24:57.9957600 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 01:24:57.9964910 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:57.9971910 GameState.DebugPrintPower() -     tag=COST value=5
D 01:24:57.9978960 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:57.9986350 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:57.9993990 GameState.DebugPrintPower() -     tag=ENTITY_ID value=28
D 01:24:58.0003030 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:58.0011280 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:58.0018840 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:58.0028150 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:58.0037180 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=29 CardID=CS2_127
D 01:24:58.0046670 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 01:24:58.0058810 GameState.DebugPrintPower() -     tag=ATK value=1
D 01:24:58.0068490 GameState.DebugPrintPower() -     tag=COST value=3
D 01:24:58.0077100 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:58.0086010 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:58.0093670 GameState.DebugPrintPower() -     tag=ENTITY_ID value=29
D 01:24:58.0099380 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 01:24:58.0104800 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 01:24:58.0110700 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:58.0117530 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:58.0123130 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=30 CardID=CS2_182
D 01:24:58.0129760 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 01:24:58.0137500 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:58.0144490 GameState.DebugPrintPower() -     tag=COST value=4
D 01:24:58.0151320 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:58.0158500 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:58.0167380 GameState.DebugPrintPower() -     tag=ENTITY_ID value=30
D 01:24:58.0175540 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:58.0182860 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:58.0191600 GameState.DebugPrintPower() -     tag=RARITY value=COMMON
D 01:24:58.0200070 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=31 CardID=CS2_013
D 01:24:58.0208990 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:58.0217170 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:58.0227370 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:58.0235650 GameState.DebugPrintPower() -     tag=ENTITY_ID value=31
D 01:24:58.0243970 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:58.0252360 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:58.0259850 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:58.0265050 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=32 CardID=CS2_009
D 01:24:58.0271010 GameState.DebugPrintPower() -     tag=COST value=2
D 01:24:58.0277080 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:58.0282940 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:58.0288620 GameState.DebugPrintPower() -     tag=ENTITY_ID value=32
D 01:24:58.0295520 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:58.0301310 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 01:24:58.0306720 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:58.0312010 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=33 CardID=EX1_593
D 01:24:58.0317640 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 01:24:58.0324010 GameState.DebugPrintPower() -     tag=ATK value=4
D 01:24:58.0329380 GameState.DebugPrintPower() -     tag=COST value=5
D 01:24:58.0335550 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 01:24:58.0345520 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 01:24:58.0358120 GameState.DebugPrintPower() -     tag=ENTITY_ID value=33
D 01:24:58.0369890 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 01:24:58.0376260 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 01:24:58.0382280 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 01:24:58.0388130 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 01:24:58.0393680 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=34 CardID=
D 01:24:58.0399380 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
